location,scenario,current_treatment,next_treatment,value
Spain,baseline,high_potency_statin_high_dose_fdc,low_potency_statin_high_dose_multi,0
Spain,baseline,high_potency_statin_high_dose_fdc,low_potency_statin_low_dose,0
Spain,baseline,high_potency_statin_high_dose_fdc,low_potency_statin_low_dose_fdc,0
Spain,baseline,high_potency_statin_high_dose_fdc,low_potency_statin_low_dose_multi,0
Spain,baseline,high_potency_statin_high_dose_fdc,none,0
Spain,baseline,high_potency_statin_high_dose_multi,ezetimibe,0
Spain,baseline,high_potency_statin_high_dose_multi,fibrates,0
Spain,baseline,high_potency_statin_high_dose_multi,high_potency_statin_high_dose,0
Spain,baseline,high_potency_statin_high_dose_multi,high_potency_statin_high_dose_fdc,0
Spain,baseline,high_potency_statin_high_dose_multi,high_potency_statin_high_dose_multi,1
Spain,baseline,high_potency_statin_high_dose_multi,high_potency_statin_low_dose,0
Spain,baseline,high_potency_statin_high_dose_multi,high_potency_statin_low_dose_fdc,0
Spain,baseline,high_potency_statin_high_dose_multi,high_potency_statin_low_dose_multi,0
Spain,baseline,high_potency_statin_high_dose_multi,lifestyle_intervention,0
Spain,baseline,high_potency_statin_high_dose_multi,low_potency_statin_high_dose,0
Spain,baseline,high_potency_statin_high_dose_multi,low_potency_statin_high_dose_fdc,0
Spain,baseline,high_potency_statin_high_dose_multi,low_potency_statin_high_dose_multi,0
Spain,baseline,high_potency_statin_high_dose_multi,low_potency_statin_low_dose,0
Spain,baseline,high_potency_statin_high_dose_multi,low_potency_statin_low_dose_fdc,0
Spain,baseline,high_potency_statin_high_dose_multi,low_potency_statin_low_dose_multi,0
Spain,baseline,high_potency_statin_high_dose_multi,none,0
Spain,baseline,high_potency_statin_low_dose,ezetimibe,0
Spain,baseline,high_potency_statin_low_dose,fibrates,0
Spain,baseline,high_potency_statin_low_dose,high_potency_statin_high_dose,0.083761755485894
Spain,baseline,high_potency_statin_low_dose,high_potency_statin_high_dose_fdc,0
Spain,baseline,high_potency_statin_low_dose,high_potency_statin_high_dose_multi,0
Spain,baseline,high_potency_statin_low_dose,high_potency_statin_low_dose,0.84
Spain,baseline,high_potency_statin_low_dose,high_potency_statin_low_dose_fdc,0.043983602604292
Spain,baseline,high_potency_statin_low_dose,high_potency_statin_low_dose_multi,0.032254641909814
Spain,baseline,high_potency_statin_low_dose,lifestyle_intervention,0
Spain,baseline,high_potency_statin_low_dose,low_potency_statin_high_dose,0
Spain,baseline,high_potency_statin_low_dose,low_potency_statin_high_dose_fdc,0
Spain,baseline,high_potency_statin_low_dose,low_potency_statin_high_dose_multi,0
Spain,baseline,high_potency_statin_low_dose,low_potency_statin_low_dose,0
Spain,baseline,high_potency_statin_low_dose,low_potency_statin_low_dose_fdc,0
Spain,baseline,high_potency_statin_low_dose,low_potency_statin_low_dose_multi,0
Spain,baseline,high_potency_statin_low_dose,none,0
Spain,baseline,high_potency_statin_low_dose_fdc,ezetimibe,0
Spain,baseline,high_potency_statin_low_dose_fdc,fibrates,0
Spain,baseline,high_potency_statin_low_dose_fdc,high_potency_statin_high_dose,0
Spain,baseline,high_potency_statin_low_dose_fdc,high_potency_statin_high_dose_fdc,0.092307692307692
Spain,baseline,high_potency_statin_low_dose_fdc,high_potency_statin_high_dose_multi,0.067692307692308
Spain,baseline,high_potency_statin_low_dose_fdc,high_potency_statin_low_dose,0
Spain,baseline,high_potency_statin_low_dose_fdc,high_potency_statin_low_dose_fdc,0.84
Spain,baseline,high_potency_statin_low_dose_fdc,high_potency_statin_low_dose_multi,0
Spain,baseline,high_potency_statin_low_dose_fdc,lifestyle_intervention,0
Spain,baseline,high_potency_statin_low_dose_fdc,low_potency_statin_high_dose,0
Spain,baseline,high_potency_statin_low_dose_fdc,low_potency_statin_high_dose_fdc,0
Spain,baseline,high_potency_statin_low_dose_fdc,low_potency_statin_high_dose_multi,0
Spain,baseline,high_potency_statin_low_dose_fdc,low_potency_statin_low_dose,0
Spain,baseline,high_potency_statin_low_dose_fdc,low_potency_statin_low_dose_fdc,0
Spain,baseline,high_potency_statin_low_dose_fdc,low_potency_statin_low_dose_multi,0
Spain,baseline,high_potency_statin_low_dose_fdc,none,0
Spain,baseline,high_potency_statin_low_dose_multi,ezetimibe,0
Spain,baseline,high_potency_statin_low_dose_multi,fibrates,0
Spain,baseline,high_potency_statin_low_dose_multi,high_potency_statin_high_dose,0
Spain,baseline,high_potency_statin_low_dose_multi,high_potency_statin_high_dose_fdc,0.092307692307692
Spain,baseline,high_potency_statin_low_dose_multi,high_potency_statin_high_dose_multi,0.067692307692308
Spain,baseline,high_potency_statin_low_dose_multi,high_potency_statin_low_dose,0
Spain,baseline,high_potency_statin_low_dose_multi,high_potency_statin_low_dose_fdc,0
Spain,baseline,high_potency_statin_low_dose_multi,high_potency_statin_low_dose_multi,0.84
Spain,baseline,high_potency_statin_low_dose_multi,lifestyle_intervention,0
Spain,baseline,high_potency_statin_low_dose_multi,low_potency_statin_high_dose,0
Spain,baseline,high_potency_statin_low_dose_multi,low_potency_statin_high_dose_fdc,0
Spain,baseline,high_potency_statin_low_dose_multi,low_potency_statin_high_dose_multi,0
Spain,baseline,high_potency_statin_low_dose_multi,low_potency_statin_low_dose,0
Spain,baseline,high_potency_statin_low_dose_multi,low_potency_statin_low_dose_fdc,0
Spain,baseline,high_potency_statin_low_dose_multi,low_potency_statin_low_dose_multi,0
Spain,baseline,high_potency_statin_low_dose_multi,none,0
Spain,baseline,lifestyle_intervention,ezetimibe,0.064356518229253
Spain,baseline,lifestyle_intervention,fibrates,0.002758136495539
Spain,baseline,lifestyle_intervention,high_potency_statin_high_dose,0
Spain,baseline,lifestyle_intervention,high_potency_statin_high_dose_fdc,0
Spain,baseline,lifestyle_intervention,high_potency_statin_high_dose_multi,0
Spain,baseline,lifestyle_intervention,high_potency_statin_low_dose,0
Spain,baseline,lifestyle_intervention,high_potency_statin_low_dose_fdc,0
Spain,baseline,lifestyle_intervention,high_potency_statin_low_dose_multi,0
Spain,baseline,lifestyle_intervention,lifestyle_intervention,0
Spain,baseline,lifestyle_intervention,low_potency_statin_high_dose,0
Spain,baseline,lifestyle_intervention,low_potency_statin_high_dose_fdc,0
Spain,baseline,lifestyle_intervention,low_potency_statin_high_dose_multi,0
Spain,baseline,lifestyle_intervention,low_potency_statin_low_dose,0.269582528373799
Spain,baseline,lifestyle_intervention,low_potency_statin_low_dose_fdc,0
Spain,baseline,lifestyle_intervention,low_potency_statin_low_dose_multi,0
Spain,baseline,lifestyle_intervention,none,0.663302816901409
Spain,baseline,low_potency_statin_high_dose,ezetimibe,0
Spain,baseline,low_potency_statin_high_dose,fibrates,0
Spain,baseline,low_potency_statin_high_dose,high_potency_statin_high_dose,0
Spain,baseline,low_potency_statin_high_dose,high_potency_statin_high_dose_fdc,0
Spain,baseline,low_potency_statin_high_dose,high_potency_statin_high_dose_multi,0
Spain,baseline,low_potency_statin_high_dose,high_potency_statin_low_dose,0.053799126637555
Spain,baseline,low_potency_statin_high_dose,high_potency_statin_low_dose_fdc,0
Spain,baseline,low_potency_statin_high_dose,high_potency_statin_low_dose_multi,0
Spain,baseline,low_potency_statin_high_dose,lifestyle_intervention,0
Spain,baseline,low_potency_statin_high_dose,low_potency_statin_high_dose,0.84
Spain,baseline,low_potency_statin_high_dose,low_potency_statin_high_dose_fdc,0.06126973463218
Spain,baseline,low_potency_statin_high_dose,low_potency_statin_high_dose_multi,0.044931138730265
Spain,baseline,low_potency_statin_high_dose,low_potency_statin_low_dose,0
Spain,baseline,low_potency_statin_high_dose,low_potency_statin_low_dose_fdc,0
Spain,baseline,low_potency_statin_high_dose,low_potency_statin_low_dose_multi,0
Spain,baseline,low_potency_statin_high_dose,none,0
Spain,baseline,low_potency_statin_high_dose_fdc,ezetimibe,0
Spain,baseline,low_potency_statin_high_dose_fdc,fibrates,0
Spain,baseline,low_potency_statin_high_dose_fdc,high_potency_statin_high_dose,0
Spain,baseline,low_potency_statin_high_dose_fdc,high_potency_statin_high_dose_fdc,0
Spain,baseline,low_potency_statin_high_dose_fdc,high_potency_statin_high_dose_multi,0
Spain,baseline,low_potency_statin_high_dose_fdc,high_potency_statin_low_dose,0
Spain,baseline,low_potency_statin_high_dose_fdc,high_potency_statin_low_dose_fdc,0.092307692307692
Spain,baseline,low_potency_statin_high_dose_fdc,high_potency_statin_low_dose_multi,0.067692307692308
Spain,baseline,low_potency_statin_high_dose_fdc,lifestyle_intervention,0
Spain,baseline,low_potency_statin_high_dose_fdc,low_potency_statin_high_dose,0
Spain,baseline,low_potency_statin_high_dose_fdc,low_potency_statin_high_dose_fdc,0.84
Spain,baseline,low_potency_statin_high_dose_fdc,low_potency_statin_high_dose_multi,0
Spain,baseline,low_potency_statin_high_dose_fdc,low_potency_statin_low_dose,0
Spain,baseline,low_potency_statin_high_dose_fdc,low_potency_statin_low_dose_fdc,0
Spain,baseline,low_potency_statin_high_dose_fdc,low_potency_statin_low_dose_multi,0
Spain,baseline,low_potency_statin_high_dose_fdc,none,0
Spain,baseline,low_potency_statin_high_dose_multi,ezetimibe,0
Spain,baseline,low_potency_statin_high_dose_multi,fibrates,0
Spain,baseline,low_potency_statin_high_dose_multi,high_potency_statin_high_dose,0
Spain,baseline,low_potency_statin_high_dose_multi,high_potency_statin_high_dose_fdc,0
Spain,baseline,low_potency_statin_high_dose_multi,high_potency_statin_high_dose_multi,0
Spain,baseline,low_potency_statin_high_dose_multi,high_potency_statin_low_dose,0
Spain,baseline,low_potency_statin_high_dose_multi,high_potency_statin_low_dose_fdc,0.092307692307692
Spain,baseline,low_potency_statin_high_dose_multi,high_potency_statin_low_dose_multi,0.067692307692308
Spain,baseline,low_potency_statin_high_dose_multi,lifestyle_intervention,0
Spain,baseline,low_potency_statin_high_dose_multi,low_potency_statin_high_dose,0
Spain,baseline,low_potency_statin_high_dose_multi,low_potency_statin_high_dose_fdc,0
Spain,baseline,low_potency_statin_high_dose_multi,low_potency_statin_high_dose_multi,0.84
Spain,baseline,low_potency_statin_high_dose_multi,low_potency_statin_low_dose,0
Spain,baseline,low_potency_statin_high_dose_multi,low_potency_statin_low_dose_fdc,0
Spain,baseline,low_potency_statin_high_dose_multi,low_potency_statin_low_dose_multi,0
Spain,baseline,low_potency_statin_high_dose_multi,none,0
Spain,baseline,low_potency_statin_low_dose,ezetimibe,0
Spain,baseline,low_potency_statin_low_dose,fibrates,0
Spain,baseline,low_potency_statin_low_dose,high_potency_statin_high_dose,0
Spain,baseline,low_potency_statin_low_dose,high_potency_statin_high_dose_fdc,0
Spain,baseline,low_potency_statin_low_dose,high_potency_statin_high_dose_multi,0
Spain,baseline,low_potency_statin_low_dose,high_potency_statin_low_dose,0.0324
Spain,baseline,low_potency_statin_low_dose,high_potency_statin_low_dose_fdc,0
Spain,baseline,low_potency_statin_low_dose,high_potency_statin_low_dose_multi,0
Spain,baseline,low_potency_statin_low_dose,lifestyle_intervention,0
Spain,baseline,low_potency_statin_low_dose,low_potency_statin_high_dose,0.0668
Spain,baseline,low_potency_statin_low_dose,low_potency_statin_high_dose_fdc,0
Spain,baseline,low_potency_statin_low_dose,low_potency_statin_high_dose_multi,0
Spain,baseline,low_potency_statin_low_dose,low_potency_statin_low_dose,0.84
Spain,baseline,low_potency_statin_low_dose,low_potency_statin_low_dose_fdc,0.035076923076923
Spain,baseline,low_potency_statin_low_dose,low_potency_statin_low_dose_multi,0.025723076923077
Spain,baseline,low_potency_statin_low_dose,none,0
Spain,baseline,low_potency_statin_low_dose_fdc,ezetimibe,0
Spain,baseline,low_potency_statin_low_dose_fdc,fibrates,0
Spain,baseline,low_potency_statin_low_dose_fdc,high_potency_statin_high_dose,0
Spain,baseline,low_potency_statin_low_dose_fdc,high_potency_statin_high_dose_fdc,0
Spain,baseline,low_potency_statin_low_dose_fdc,high_potency_statin_high_dose_multi,0
Spain,baseline,low_potency_statin_low_dose_fdc,high_potency_statin_low_dose,0
Spain,baseline,low_potency_statin_low_dose_fdc,high_potency_statin_low_dose_fdc,0.029129886506936
Spain,baseline,low_potency_statin_low_dose_fdc,high_potency_statin_low_dose_multi,0.021361916771753
Spain,baseline,low_potency_statin_low_dose_fdc,lifestyle_intervention,0
Spain,baseline,low_potency_statin_low_dose_fdc,low_potency_statin_high_dose,0
Spain,baseline,low_potency_statin_low_dose_fdc,low_potency_statin_high_dose_fdc,0.063177805800757
Spain,baseline,low_potency_statin_low_dose_fdc,low_potency_statin_high_dose_multi,0.046330390920555
Spain,baseline,low_potency_statin_low_dose_fdc,low_potency_statin_low_dose,0
Spain,baseline,low_potency_statin_low_dose_fdc,low_potency_statin_low_dose_fdc,0.84
Spain,baseline,low_potency_statin_low_dose_fdc,low_potency_statin_low_dose_multi,0
Spain,baseline,low_potency_statin_low_dose_fdc,none,0
Spain,baseline,low_potency_statin_low_dose_multi,ezetimibe,0
Spain,baseline,low_potency_statin_low_dose_multi,fibrates,0
Spain,baseline,low_potency_statin_low_dose_multi,high_potency_statin_high_dose,0
Spain,baseline,low_potency_statin_low_dose_multi,high_potency_statin_high_dose_fdc,0
Spain,baseline,low_potency_statin_low_dose_multi,high_potency_statin_high_dose_multi,0
Spain,baseline,low_potency_statin_low_dose_multi,high_potency_statin_low_dose,0
Spain,baseline,low_potency_statin_low_dose_multi,high_potency_statin_low_dose_fdc,0.029129886506936
Spain,baseline,low_potency_statin_low_dose_multi,high_potency_statin_low_dose_multi,0.021361916771753
Spain,baseline,low_potency_statin_low_dose_multi,lifestyle_intervention,0
Spain,baseline,low_potency_statin_low_dose_multi,low_potency_statin_high_dose,0
Spain,baseline,low_potency_statin_low_dose_multi,low_potency_statin_high_dose_fdc,0.063177805800757
Spain,baseline,low_potency_statin_low_dose_multi,low_potency_statin_high_dose_multi,0.046330390920555
Spain,baseline,low_potency_statin_low_dose_multi,low_potency_statin_low_dose,0
Spain,baseline,low_potency_statin_low_dose_multi,low_potency_statin_low_dose_fdc,0
Spain,baseline,low_potency_statin_low_dose_multi,low_potency_statin_low_dose_multi,0.84
Spain,baseline,low_potency_statin_low_dose_multi,none,0
Spain,baseline,none,ezetimibe,0.064356518229253
Spain,baseline,none,fibrates,0.002758136495539
Spain,baseline,none,high_potency_statin_high_dose,0
Spain,baseline,none,high_potency_statin_high_dose_fdc,0
Spain,baseline,none,high_potency_statin_high_dose_multi,0
Spain,baseline,none,high_potency_statin_low_dose,0
Spain,baseline,none,high_potency_statin_low_dose_fdc,0
Spain,baseline,none,high_potency_statin_low_dose_multi,0
Spain,baseline,none,lifestyle_intervention,0
Spain,baseline,none,low_potency_statin_high_dose,0
Spain,baseline,none,low_potency_statin_high_dose_fdc,0
Spain,baseline,none,low_potency_statin_high_dose_multi,0
Spain,baseline,none,low_potency_statin_low_dose,0.269582528373799
Spain,baseline,none,low_potency_statin_low_dose_fdc,0
Spain,baseline,none,low_potency_statin_low_dose_multi,0
Spain,baseline,none,none,0.663302816901409
Brazil,guideline,none,ezetimibe,0
Brazil,guideline,lifestyle_intervention,ezetimibe,0
Brazil,guideline,low_potency_statin_low_dose,ezetimibe,0
Brazil,guideline,low_potency_statin_high_dose,ezetimibe,0
Brazil,guideline,high_potency_statin_low_dose,ezetimibe,0
Brazil,guideline,high_potency_statin_high_dose,ezetimibe,0
Brazil,guideline,ezetimibe,ezetimibe,0
Brazil,guideline,fibrates,ezetimibe,0
Brazil,guideline,low_potency_statin_low_dose_multi,ezetimibe,0
Brazil,guideline,low_potency_statin_low_dose_fdc,ezetimibe,0
Brazil,guideline,low_potency_statin_high_dose_multi,ezetimibe,0
Brazil,guideline,low_potency_statin_high_dose_fdc,ezetimibe,0
Brazil,guideline,high_potency_statin_low_dose_multi,ezetimibe,0
Brazil,guideline,high_potency_statin_low_dose_fdc,ezetimibe,0
Brazil,guideline,high_potency_statin_high_dose_multi,ezetimibe,0
Brazil,guideline,high_potency_statin_high_dose_fdc,ezetimibe,0
China,guideline,none,ezetimibe,0
China,guideline,lifestyle_intervention,ezetimibe,0
China,guideline,low_potency_statin_low_dose,ezetimibe,0
China,guideline,low_potency_statin_high_dose,ezetimibe,0
China,guideline,high_potency_statin_low_dose,ezetimibe,0
China,guideline,high_potency_statin_high_dose,ezetimibe,0
China,guideline,ezetimibe,ezetimibe,0
China,guideline,fibrates,ezetimibe,0
China,guideline,low_potency_statin_low_dose_multi,ezetimibe,0
China,guideline,low_potency_statin_low_dose_fdc,ezetimibe,0
China,guideline,low_potency_statin_high_dose_multi,ezetimibe,0
China,guideline,low_potency_statin_high_dose_fdc,ezetimibe,0
China,guideline,high_potency_statin_low_dose_multi,ezetimibe,0
China,guideline,high_potency_statin_low_dose_fdc,ezetimibe,0
China,guideline,high_potency_statin_high_dose_multi,ezetimibe,0
China,guideline,high_potency_statin_high_dose_fdc,ezetimibe,0
France,guideline,none,ezetimibe,0
France,guideline,lifestyle_intervention,ezetimibe,0
France,guideline,low_potency_statin_low_dose,ezetimibe,0
France,guideline,low_potency_statin_high_dose,ezetimibe,0
France,guideline,high_potency_statin_low_dose,ezetimibe,0
France,guideline,high_potency_statin_high_dose,ezetimibe,0
France,guideline,ezetimibe,ezetimibe,0
France,guideline,fibrates,ezetimibe,0
France,guideline,low_potency_statin_low_dose_multi,ezetimibe,0
France,guideline,low_potency_statin_low_dose_fdc,ezetimibe,0
France,guideline,low_potency_statin_high_dose_multi,ezetimibe,0
France,guideline,low_potency_statin_high_dose_fdc,ezetimibe,0
France,guideline,high_potency_statin_low_dose_multi,ezetimibe,0
France,guideline,high_potency_statin_low_dose_fdc,ezetimibe,0
France,guideline,high_potency_statin_high_dose_multi,ezetimibe,0
France,guideline,high_potency_statin_high_dose_fdc,ezetimibe,0
Italy,guideline,none,ezetimibe,0
Italy,guideline,lifestyle_intervention,ezetimibe,0
Italy,guideline,low_potency_statin_low_dose,ezetimibe,0
Italy,guideline,low_potency_statin_high_dose,ezetimibe,0
Italy,guideline,high_potency_statin_low_dose,ezetimibe,0
Italy,guideline,high_potency_statin_high_dose,ezetimibe,0
Italy,guideline,ezetimibe,ezetimibe,0
Italy,guideline,fibrates,ezetimibe,0
Italy,guideline,low_potency_statin_low_dose_multi,ezetimibe,0
Italy,guideline,low_potency_statin_low_dose_fdc,ezetimibe,0
Italy,guideline,low_potency_statin_high_dose_multi,ezetimibe,0
Italy,guideline,low_potency_statin_high_dose_fdc,ezetimibe,0
Italy,guideline,high_potency_statin_low_dose_multi,ezetimibe,0
Italy,guideline,high_potency_statin_low_dose_fdc,ezetimibe,0
Italy,guideline,high_potency_statin_high_dose_multi,ezetimibe,0
Italy,guideline,high_potency_statin_high_dose_fdc,ezetimibe,0
Russian Federation,guideline,none,ezetimibe,0
Russian Federation,guideline,lifestyle_intervention,ezetimibe,0
Russian Federation,guideline,low_potency_statin_low_dose,ezetimibe,0
Russian Federation,guideline,low_potency_statin_high_dose,ezetimibe,0
Russian Federation,guideline,high_potency_statin_low_dose,ezetimibe,0
Russian Federation,guideline,high_potency_statin_high_dose,ezetimibe,0
Russian Federation,guideline,ezetimibe,ezetimibe,0
Russian Federation,guideline,fibrates,ezetimibe,0
Russian Federation,guideline,low_potency_statin_low_dose_multi,ezetimibe,0
Russian Federation,guideline,low_potency_statin_low_dose_fdc,ezetimibe,0
Russian Federation,guideline,low_potency_statin_high_dose_multi,ezetimibe,0
Russian Federation,guideline,low_potency_statin_high_dose_fdc,ezetimibe,0
Russian Federation,guideline,high_potency_statin_low_dose_multi,ezetimibe,0
Russian Federation,guideline,high_potency_statin_low_dose_fdc,ezetimibe,0
Russian Federation,guideline,high_potency_statin_high_dose_multi,ezetimibe,0
Russian Federation,guideline,high_potency_statin_high_dose_fdc,ezetimibe,0
Spain,guideline,none,ezetimibe,0
Spain,guideline,lifestyle_intervention,ezetimibe,0
Spain,guideline,low_potency_statin_low_dose,ezetimibe,0
Spain,guideline,low_potency_statin_high_dose,ezetimibe,0
Spain,guideline,high_potency_statin_low_dose,ezetimibe,0
Spain,guideline,high_potency_statin_high_dose,ezetimibe,0
Spain,guideline,ezetimibe,ezetimibe,0
Spain,guideline,fibrates,ezetimibe,0
Spain,guideline,low_potency_statin_low_dose_multi,ezetimibe,0
Spain,guideline,low_potency_statin_low_dose_fdc,ezetimibe,0
Spain,guideline,low_potency_statin_high_dose_multi,ezetimibe,0
Spain,guideline,low_potency_statin_high_dose_fdc,ezetimibe,0
Spain,guideline,high_potency_statin_low_dose_multi,ezetimibe,0
Spain,guideline,high_potency_statin_low_dose_fdc,ezetimibe,0
Spain,guideline,high_potency_statin_high_dose_multi,ezetimibe,0
Spain,guideline,high_potency_statin_high_dose_fdc,ezetimibe,0
Brazil,guideline_and_new_treatment,none,ezetimibe,0
Brazil,guideline_and_new_treatment,lifestyle_intervention,ezetimibe,0
Brazil,guideline_and_new_treatment,low_potency_statin_low_dose,ezetimibe,0
Brazil,guideline_and_new_treatment,low_potency_statin_high_dose,ezetimibe,0
Brazil,guideline_and_new_treatment,high_potency_statin_low_dose,ezetimibe,0
Brazil,guideline_and_new_treatment,high_potency_statin_high_dose,ezetimibe,0
Brazil,guideline_and_new_treatment,ezetimibe,ezetimibe,0
Brazil,guideline_and_new_treatment,fibrates,ezetimibe,0
Brazil,guideline_and_new_treatment,low_potency_statin_low_dose_multi,ezetimibe,0
Brazil,guideline_and_new_treatment,low_potency_statin_low_dose_fdc,ezetimibe,0
Brazil,guideline_and_new_treatment,low_potency_statin_high_dose_multi,ezetimibe,0
Brazil,guideline_and_new_treatment,low_potency_statin_high_dose_fdc,ezetimibe,0
Brazil,guideline_and_new_treatment,high_potency_statin_low_dose_multi,ezetimibe,0
Brazil,guideline_and_new_treatment,high_potency_statin_low_dose_fdc,ezetimibe,0
Brazil,guideline_and_new_treatment,high_potency_statin_high_dose_multi,ezetimibe,0
Brazil,guideline_and_new_treatment,high_potency_statin_high_dose_fdc,ezetimibe,0
China,guideline_and_new_treatment,none,ezetimibe,0
China,guideline_and_new_treatment,lifestyle_intervention,ezetimibe,0
China,guideline_and_new_treatment,low_potency_statin_low_dose,ezetimibe,0
China,guideline_and_new_treatment,low_potency_statin_high_dose,ezetimibe,0
China,guideline_and_new_treatment,high_potency_statin_low_dose,ezetimibe,0
China,guideline_and_new_treatment,high_potency_statin_high_dose,ezetimibe,0
China,guideline_and_new_treatment,ezetimibe,ezetimibe,0
China,guideline_and_new_treatment,fibrates,ezetimibe,0
China,guideline_and_new_treatment,low_potency_statin_low_dose_multi,ezetimibe,0
China,guideline_and_new_treatment,low_potency_statin_low_dose_fdc,ezetimibe,0
China,guideline_and_new_treatment,low_potency_statin_high_dose_multi,ezetimibe,0
China,guideline_and_new_treatment,low_potency_statin_high_dose_fdc,ezetimibe,0
China,guideline_and_new_treatment,high_potency_statin_low_dose_multi,ezetimibe,0
China,guideline_and_new_treatment,high_potency_statin_low_dose_fdc,ezetimibe,0
China,guideline_and_new_treatment,high_potency_statin_high_dose_multi,ezetimibe,0
China,guideline_and_new_treatment,high_potency_statin_high_dose_fdc,ezetimibe,0
France,guideline_and_new_treatment,none,ezetimibe,0
France,guideline_and_new_treatment,lifestyle_intervention,ezetimibe,0
France,guideline_and_new_treatment,low_potency_statin_low_dose,ezetimibe,0
France,guideline_and_new_treatment,low_potency_statin_high_dose,ezetimibe,0
France,guideline_and_new_treatment,high_potency_statin_low_dose,ezetimibe,0
France,guideline_and_new_treatment,high_potency_statin_high_dose,ezetimibe,0
France,guideline_and_new_treatment,ezetimibe,ezetimibe,0
France,guideline_and_new_treatment,fibrates,ezetimibe,0
France,guideline_and_new_treatment,low_potency_statin_low_dose_multi,ezetimibe,0
France,guideline_and_new_treatment,low_potency_statin_low_dose_fdc,ezetimibe,0
France,guideline_and_new_treatment,low_potency_statin_high_dose_multi,ezetimibe,0
France,guideline_and_new_treatment,low_potency_statin_high_dose_fdc,ezetimibe,0
France,guideline_and_new_treatment,high_potency_statin_low_dose_multi,ezetimibe,0
France,guideline_and_new_treatment,high_potency_statin_low_dose_fdc,ezetimibe,0
France,guideline_and_new_treatment,high_potency_statin_high_dose_multi,ezetimibe,0
France,guideline_and_new_treatment,high_potency_statin_high_dose_fdc,ezetimibe,0
Italy,guideline_and_new_treatment,none,ezetimibe,0
Italy,guideline_and_new_treatment,lifestyle_intervention,ezetimibe,0
Italy,guideline_and_new_treatment,low_potency_statin_low_dose,ezetimibe,0
Italy,guideline_and_new_treatment,low_potency_statin_high_dose,ezetimibe,0
Italy,guideline_and_new_treatment,high_potency_statin_low_dose,ezetimibe,0
Italy,guideline_and_new_treatment,high_potency_statin_high_dose,ezetimibe,0
Italy,guideline_and_new_treatment,ezetimibe,ezetimibe,0
Italy,guideline_and_new_treatment,fibrates,ezetimibe,0
Italy,guideline_and_new_treatment,low_potency_statin_low_dose_multi,ezetimibe,0
Italy,guideline_and_new_treatment,low_potency_statin_low_dose_fdc,ezetimibe,0
Italy,guideline_and_new_treatment,low_potency_statin_high_dose_multi,ezetimibe,0
Italy,guideline_and_new_treatment,low_potency_statin_high_dose_fdc,ezetimibe,0
Italy,guideline_and_new_treatment,high_potency_statin_low_dose_multi,ezetimibe,0
Italy,guideline_and_new_treatment,high_potency_statin_low_dose_fdc,ezetimibe,0
Italy,guideline_and_new_treatment,high_potency_statin_high_dose_multi,ezetimibe,0
Italy,guideline_and_new_treatment,high_potency_statin_high_dose_fdc,ezetimibe,0
Russian Federation,guideline_and_new_treatment,none,ezetimibe,0
Russian Federation,guideline_and_new_treatment,lifestyle_intervention,ezetimibe,0
Russian Federation,guideline_and_new_treatment,low_potency_statin_low_dose,ezetimibe,0
Russian Federation,guideline_and_new_treatment,low_potency_statin_high_dose,ezetimibe,0
Russian Federation,guideline_and_new_treatment,high_potency_statin_low_dose,ezetimibe,0
Russian Federation,guideline_and_new_treatment,high_potency_statin_high_dose,ezetimibe,0
Russian Federation,guideline_and_new_treatment,ezetimibe,ezetimibe,0
Russian Federation,guideline_and_new_treatment,fibrates,ezetimibe,0
Russian Federation,guideline_and_new_treatment,low_potency_statin_low_dose_multi,ezetimibe,0
Russian Federation,guideline_and_new_treatment,low_potency_statin_low_dose_fdc,ezetimibe,0
Russian Federation,guideline_and_new_treatment,low_potency_statin_high_dose_multi,ezetimibe,0
Russian Federation,guideline_and_new_treatment,low_potency_statin_high_dose_fdc,ezetimibe,0
Russian Federation,guideline_and_new_treatment,high_potency_statin_low_dose_multi,ezetimibe,0
Russian Federation,guideline_and_new_treatment,high_potency_statin_low_dose_fdc,ezetimibe,0
Russian Federation,guideline_and_new_treatment,high_potency_statin_high_dose_multi,ezetimibe,0
Russian Federation,guideline_and_new_treatment,high_potency_statin_high_dose_fdc,ezetimibe,0
Spain,guideline_and_new_treatment,none,ezetimibe,0
Spain,guideline_and_new_treatment,lifestyle_intervention,ezetimibe,0
Spain,guideline_and_new_treatment,low_potency_statin_low_dose,ezetimibe,0
Spain,guideline_and_new_treatment,low_potency_statin_high_dose,ezetimibe,0
Spain,guideline_and_new_treatment,high_potency_statin_low_dose,ezetimibe,0
Spain,guideline_and_new_treatment,high_potency_statin_high_dose,ezetimibe,0
Spain,guideline_and_new_treatment,ezetimibe,ezetimibe,0
Spain,guideline_and_new_treatment,fibrates,ezetimibe,0
Spain,guideline_and_new_treatment,low_potency_statin_low_dose_multi,ezetimibe,0
Spain,guideline_and_new_treatment,low_potency_statin_low_dose_fdc,ezetimibe,0
Spain,guideline_and_new_treatment,low_potency_statin_high_dose_multi,ezetimibe,0
Spain,guideline_and_new_treatment,low_potency_statin_high_dose_fdc,ezetimibe,0
Spain,guideline_and_new_treatment,high_potency_statin_low_dose_multi,ezetimibe,0
Spain,guideline_and_new_treatment,high_potency_statin_low_dose_fdc,ezetimibe,0
Spain,guideline_and_new_treatment,high_potency_statin_high_dose_multi,ezetimibe,0
