location,scenario,current_treatment,next_treatment,value
Italy,baseline,low_potency_statin_low_dose_fdc,high_potency_statin_high_dose_multi,0
Italy,baseline,low_potency_statin_low_dose_fdc,high_potency_statin_low_dose_fdc,0
Italy,baseline,low_potency_statin_low_dose_fdc,high_potency_statin_low_dose_multi,0
Italy,baseline,low_potency_statin_low_dose_fdc,lifestyle_intervention,0
Italy,baseline,low_potency_statin_low_dose_fdc,low_potency_statin_high_dose_fdc,0
Italy,baseline,low_potency_statin_low_dose_fdc,low_potency_statin_high_dose_multi,0
Italy,baseline,low_potency_statin_low_dose_fdc,low_potency_statin_low_dose,0
Italy,baseline,low_potency_statin_low_dose_fdc,low_potency_statin_low_dose_fdc,0
Italy,baseline,low_potency_statin_low_dose_fdc,low_potency_statin_low_dose_multi,0
Italy,baseline,low_potency_statin_low_dose_fdc,none,0
Italy,baseline,low_potency_statin_low_dose_fdc,high_potency_statin_low_dose,0.315573770491803
Italy,baseline,low_potency_statin_low_dose_fdc,low_potency_statin_high_dose,0.684426229508197
Russian Federation,baseline,low_potency_statin_low_dose_fdc,ezetimibe,0
Russian Federation,baseline,low_potency_statin_low_dose_fdc,fibrates,0
Russian Federation,baseline,low_potency_statin_low_dose_fdc,high_potency_statin_high_dose,0
Russian Federation,baseline,low_potency_statin_low_dose_fdc,high_potency_statin_high_dose_fdc,0
Russian Federation,baseline,low_potency_statin_low_dose_fdc,high_potency_statin_high_dose_multi,0
Russian Federation,baseline,low_potency_statin_low_dose_fdc,high_potency_statin_low_dose_fdc,0
Russian Federation,baseline,low_potency_statin_low_dose_fdc,high_potency_statin_low_dose_multi,0
Russian Federation,baseline,low_potency_statin_low_dose_fdc,lifestyle_intervention,0
Russian Federation,baseline,low_potency_statin_low_dose_fdc,low_potency_statin_high_dose_fdc,0
Russian Federation,baseline,low_potency_statin_low_dose_fdc,low_potency_statin_high_dose_multi,0
Russian Federation,baseline,low_potency_statin_low_dose_fdc,low_potency_statin_low_dose,0
Russian Federation,baseline,low_potency_statin_low_dose_fdc,low_potency_statin_low_dose_fdc,0
Russian Federation,baseline,low_potency_statin_low_dose_fdc,low_potency_statin_low_dose_multi,0
Russian Federation,baseline,low_potency_statin_low_dose_fdc,none,0
Russian Federation,baseline,low_potency_statin_low_dose_fdc,high_potency_statin_low_dose,0.315573770491803
Russian Federation,baseline,low_potency_statin_low_dose_fdc,low_potency_statin_high_dose,0.684426229508197
Spain,baseline,low_potency_statin_low_dose_fdc,ezetimibe,0
Spain,baseline,low_potency_statin_low_dose_fdc,fibrates,0
Spain,baseline,low_potency_statin_low_dose_fdc,high_potency_statin_high_dose,0
Spain,baseline,low_potency_statin_low_dose_fdc,high_potency_statin_high_dose_fdc,0
Spain,baseline,low_potency_statin_low_dose_fdc,high_potency_statin_high_dose_multi,0
Spain,baseline,low_potency_statin_low_dose_fdc,high_potency_statin_low_dose_fdc,0
Spain,baseline,low_potency_statin_low_dose_fdc,high_potency_statin_low_dose_multi,0
Spain,baseline,low_potency_statin_low_dose_fdc,lifestyle_intervention,0
Spain,baseline,low_potency_statin_low_dose_fdc,low_potency_statin_high_dose_fdc,0
Spain,baseline,low_potency_statin_low_dose_fdc,low_potency_statin_high_dose_multi,0
Spain,baseline,low_potency_statin_low_dose_fdc,low_potency_statin_low_dose,0
Spain,baseline,low_potency_statin_low_dose_fdc,low_potency_statin_low_dose_fdc,0
Spain,baseline,low_potency_statin_low_dose_fdc,low_potency_statin_low_dose_multi,0
Spain,baseline,low_potency_statin_low_dose_fdc,none,0
Spain,baseline,low_potency_statin_low_dose_fdc,high_potency_statin_low_dose,0.315573770491803
Spain,baseline,low_potency_statin_low_dose_fdc,low_potency_statin_high_dose,0.684426229508197
Brazil,baseline,low_potency_statin_low_dose_multi,ezetimibe,0
Brazil,baseline,low_potency_statin_low_dose_multi,fibrates,0
Brazil,baseline,low_potency_statin_low_dose_multi,high_potency_statin_high_dose,0
Brazil,baseline,low_potency_statin_low_dose_multi,high_potency_statin_high_dose_fdc,0
Brazil,baseline,low_potency_statin_low_dose_multi,high_potency_statin_high_dose_multi,0
Brazil,baseline,low_potency_statin_low_dose_multi,high_potency_statin_low_dose_fdc,0
Brazil,baseline,low_potency_statin_low_dose_multi,high_potency_statin_low_dose_multi,0
Brazil,baseline,low_potency_statin_low_dose_multi,lifestyle_intervention,0
Brazil,baseline,low_potency_statin_low_dose_multi,low_potency_statin_high_dose_fdc,0
Brazil,baseline,low_potency_statin_low_dose_multi,low_potency_statin_high_dose_multi,0
Brazil,baseline,low_potency_statin_low_dose_multi,low_potency_statin_low_dose,0
Brazil,baseline,low_potency_statin_low_dose_multi,low_potency_statin_low_dose_fdc,0
Brazil,baseline,low_potency_statin_low_dose_multi,low_potency_statin_low_dose_multi,0
Brazil,baseline,low_potency_statin_low_dose_multi,none,0
Brazil,baseline,low_potency_statin_low_dose_multi,high_potency_statin_low_dose,0.315573770491803
Brazil,baseline,low_potency_statin_low_dose_multi,low_potency_statin_high_dose,0.684426229508197
China,baseline,low_potency_statin_low_dose_multi,ezetimibe,0
China,baseline,low_potency_statin_low_dose_multi,fibrates,0
China,baseline,low_potency_statin_low_dose_multi,high_potency_statin_high_dose,0
China,baseline,low_potency_statin_low_dose_multi,high_potency_statin_high_dose_fdc,0
China,baseline,low_potency_statin_low_dose_multi,high_potency_statin_high_dose_multi,0
China,baseline,low_potency_statin_low_dose_multi,high_potency_statin_low_dose_fdc,0
China,baseline,low_potency_statin_low_dose_multi,high_potency_statin_low_dose_multi,0
China,baseline,low_potency_statin_low_dose_multi,lifestyle_intervention,0
China,baseline,low_potency_statin_low_dose_multi,low_potency_statin_high_dose_fdc,0
China,baseline,low_potency_statin_low_dose_multi,low_potency_statin_high_dose_multi,0
China,baseline,low_potency_statin_low_dose_multi,low_potency_statin_low_dose,0
China,baseline,low_potency_statin_low_dose_multi,low_potency_statin_low_dose_fdc,0
China,baseline,low_potency_statin_low_dose_multi,low_potency_statin_low_dose_multi,0
China,baseline,low_potency_statin_low_dose_multi,none,0
China,baseline,low_potency_statin_low_dose_multi,high_potency_statin_low_dose,0.315573770491803
China,baseline,low_potency_statin_low_dose_multi,low_potency_statin_high_dose,0.684426229508197
France,baseline,low_potency_statin_low_dose_multi,ezetimibe,0
France,baseline,low_potency_statin_low_dose_multi,fibrates,0
France,baseline,low_potency_statin_low_dose_multi,high_potency_statin_high_dose,0
France,baseline,low_potency_statin_low_dose_multi,high_potency_statin_high_dose_fdc,0
France,baseline,low_potency_statin_low_dose_multi,high_potency_statin_high_dose_multi,0
France,baseline,low_potency_statin_low_dose_multi,high_potency_statin_low_dose_fdc,0
France,baseline,low_potency_statin_low_dose_multi,high_potency_statin_low_dose_multi,0
France,baseline,low_potency_statin_low_dose_multi,lifestyle_intervention,0
France,baseline,low_potency_statin_low_dose_multi,low_potency_statin_high_dose_fdc,0
France,baseline,low_potency_statin_low_dose_multi,low_potency_statin_high_dose_multi,0
France,baseline,low_potency_statin_low_dose_multi,low_potency_statin_low_dose,0
France,baseline,low_potency_statin_low_dose_multi,low_potency_statin_low_dose_fdc,0
France,baseline,low_potency_statin_low_dose_multi,low_potency_statin_low_dose_multi,0
France,baseline,low_potency_statin_low_dose_multi,none,0
France,baseline,low_potency_statin_low_dose_multi,high_potency_statin_low_dose,0.315573770491803
France,baseline,low_potency_statin_low_dose_multi,low_potency_statin_high_dose,0.684426229508197
Italy,baseline,low_potency_statin_low_dose_multi,ezetimibe,0
Italy,baseline,low_potency_statin_low_dose_multi,fibrates,0
Italy,baseline,low_potency_statin_low_dose_multi,high_potency_statin_high_dose,0
Italy,baseline,low_potency_statin_low_dose_multi,high_potency_statin_high_dose_fdc,0
Italy,baseline,low_potency_statin_low_dose_multi,high_potency_statin_high_dose_multi,0
Italy,baseline,low_potency_statin_low_dose_multi,high_potency_statin_low_dose_fdc,0
Italy,baseline,low_potency_statin_low_dose_multi,high_potency_statin_low_dose_multi,0
Italy,baseline,low_potency_statin_low_dose_multi,lifestyle_intervention,0
Italy,baseline,low_potency_statin_low_dose_multi,low_potency_statin_high_dose_fdc,0
Italy,baseline,low_potency_statin_low_dose_multi,low_potency_statin_high_dose_multi,0
Italy,baseline,low_potency_statin_low_dose_multi,low_potency_statin_low_dose,0
Italy,baseline,low_potency_statin_low_dose_multi,low_potency_statin_low_dose_fdc,0
Italy,baseline,low_potency_statin_low_dose_multi,low_potency_statin_low_dose_multi,0
Italy,baseline,low_potency_statin_low_dose_multi,none,0
Italy,baseline,low_potency_statin_low_dose_multi,high_potency_statin_low_dose,0.315573770491803
Italy,baseline,low_potency_statin_low_dose_multi,low_potency_statin_high_dose,0.684426229508197
Russian Federation,baseline,low_potency_statin_low_dose_multi,ezetimibe,0
Russian Federation,baseline,low_potency_statin_low_dose_multi,fibrates,0
Russian Federation,baseline,low_potency_statin_low_dose_multi,high_potency_statin_high_dose,0
Russian Federation,baseline,low_potency_statin_low_dose_multi,high_potency_statin_high_dose_fdc,0
Russian Federation,baseline,low_potency_statin_low_dose_multi,high_potency_statin_high_dose_multi,0
Russian Federation,baseline,low_potency_statin_low_dose_multi,high_potency_statin_low_dose_fdc,0
Russian Federation,baseline,low_potency_statin_low_dose_multi,high_potency_statin_low_dose_multi,0
Russian Federation,baseline,low_potency_statin_low_dose_multi,lifestyle_intervention,0
Russian Federation,baseline,low_potency_statin_low_dose_multi,low_potency_statin_high_dose_fdc,0
Russian Federation,baseline,low_potency_statin_low_dose_multi,low_potency_statin_high_dose_multi,0
Russian Federation,baseline,low_potency_statin_low_dose_multi,low_potency_statin_low_dose,0
Russian Federation,baseline,low_potency_statin_low_dose_multi,low_potency_statin_low_dose_fdc,0
Russian Federation,baseline,low_potency_statin_low_dose_multi,low_potency_statin_low_dose_multi,0
Russian Federation,baseline,low_potency_statin_low_dose_multi,none,0
Russian Federation,baseline,low_potency_statin_low_dose_multi,high_potency_statin_low_dose,0.315573770491803
Russian Federation,baseline,low_potency_statin_low_dose_multi,low_potency_statin_high_dose,0.684426229508197
Spain,baseline,low_potency_statin_low_dose_multi,ezetimibe,0
Spain,baseline,low_potency_statin_low_dose_multi,fibrates,0
Spain,baseline,low_potency_statin_low_dose_multi,high_potency_statin_high_dose,0
Spain,baseline,low_potency_statin_low_dose_multi,high_potency_statin_high_dose_fdc,0
Spain,baseline,low_potency_statin_low_dose_multi,high_potency_statin_high_dose_multi,0
Spain,baseline,low_potency_statin_low_dose_multi,high_potency_statin_low_dose_fdc,0
Spain,baseline,low_potency_statin_low_dose_multi,high_potency_statin_low_dose_multi,0
Spain,baseline,low_potency_statin_low_dose_multi,lifestyle_intervention,0
Spain,baseline,low_potency_statin_low_dose_multi,low_potency_statin_high_dose_fdc,0
Spain,baseline,low_potency_statin_low_dose_multi,low_potency_statin_high_dose_multi,0
Spain,baseline,low_potency_statin_low_dose_multi,low_potency_statin_low_dose,0
Spain,baseline,low_potency_statin_low_dose_multi,low_potency_statin_low_dose_fdc,0
Spain,baseline,low_potency_statin_low_dose_multi,low_potency_statin_low_dose_multi,0
Spain,baseline,low_potency_statin_low_dose_multi,none,0
Spain,baseline,low_potency_statin_low_dose_multi,high_potency_statin_low_dose,0.315573770491803
Spain,baseline,low_potency_statin_low_dose_multi,low_potency_statin_high_dose,0.684426229508197
Brazil,baseline,none,ezetimibe,0
Brazil,baseline,none,fibrates,0
Brazil,baseline,none,high_potency_statin_high_dose,0
Brazil,baseline,none,high_potency_statin_high_dose_fdc,0
Brazil,baseline,none,high_potency_statin_high_dose_multi,0
Brazil,baseline,none,high_potency_statin_low_dose,0
Brazil,baseline,none,high_potency_statin_low_dose_fdc,0
Brazil,baseline,none,high_potency_statin_low_dose_multi,0
Brazil,baseline,none,lifestyle_intervention,0
Brazil,baseline,none,low_potency_statin_high_dose,0
Brazil,baseline,none,low_potency_statin_high_dose_fdc,0
Brazil,baseline,none,low_potency_statin_high_dose_multi,0
Brazil,baseline,none,low_potency_statin_low_dose,0
Brazil,baseline,none,low_potency_statin_low_dose_fdc,0
Brazil,baseline,none,low_potency_statin_low_dose_multi,0
Brazil,baseline,none,none,0
China,baseline,none,ezetimibe,0
China,baseline,none,fibrates,0
China,baseline,none,high_potency_statin_high_dose,0
China,baseline,none,high_potency_statin_high_dose_fdc,0
China,baseline,none,high_potency_statin_high_dose_multi,0
China,baseline,none,high_potency_statin_low_dose,0
China,baseline,none,high_potency_statin_low_dose_fdc,0
China,baseline,none,high_potency_statin_low_dose_multi,0
China,baseline,none,lifestyle_intervention,0
China,baseline,none,low_potency_statin_high_dose,0
China,baseline,none,low_potency_statin_high_dose_fdc,0
China,baseline,none,low_potency_statin_high_dose_multi,0
China,baseline,none,low_potency_statin_low_dose,0
China,baseline,none,low_potency_statin_low_dose_fdc,0
China,baseline,none,low_potency_statin_low_dose_multi,0
China,baseline,none,none,0
France,baseline,none,ezetimibe,0
France,baseline,none,fibrates,0
France,baseline,none,high_potency_statin_high_dose,0
France,baseline,none,high_potency_statin_high_dose_fdc,0
France,baseline,none,high_potency_statin_high_dose_multi,0
France,baseline,none,high_potency_statin_low_dose,0
France,baseline,none,high_potency_statin_low_dose_fdc,0
France,baseline,none,high_potency_statin_low_dose_multi,0
France,baseline,none,lifestyle_intervention,0
France,baseline,none,low_potency_statin_high_dose,0
France,baseline,none,low_potency_statin_high_dose_fdc,0
France,baseline,none,low_potency_statin_high_dose_multi,0
France,baseline,none,low_potency_statin_low_dose,0
France,baseline,none,low_potency_statin_low_dose_fdc,0
France,baseline,none,low_potency_statin_low_dose_multi,0
France,baseline,none,none,0
Italy,baseline,none,ezetimibe,0
Italy,baseline,none,fibrates,0
Italy,baseline,none,high_potency_statin_high_dose,0
Italy,baseline,none,high_potency_statin_high_dose_fdc,0
Italy,baseline,none,high_potency_statin_high_dose_multi,0
Italy,baseline,none,high_potency_statin_low_dose,0
Italy,baseline,none,high_potency_statin_low_dose_fdc,0
Italy,baseline,none,high_potency_statin_low_dose_multi,0
Italy,baseline,none,lifestyle_intervention,0
Italy,baseline,none,low_potency_statin_high_dose,0
Italy,baseline,none,low_potency_statin_high_dose_fdc,0
Italy,baseline,none,low_potency_statin_high_dose_multi,0
Italy,baseline,none,low_potency_statin_low_dose,0
Italy,baseline,none,low_potency_statin_low_dose_fdc,0
Italy,baseline,none,low_potency_statin_low_dose_multi,0
Italy,baseline,none,none,0
Russian Federation,baseline,none,ezetimibe,0
Russian Federation,baseline,none,fibrates,0
Russian Federation,baseline,none,high_potency_statin_high_dose,0
Russian Federation,baseline,none,high_potency_statin_high_dose_fdc,0
Russian Federation,baseline,none,high_potency_statin_high_dose_multi,0
Russian Federation,baseline,none,high_potency_statin_low_dose,0
Russian Federation,baseline,none,high_potency_statin_low_dose_fdc,0
Russian Federation,baseline,none,high_potency_statin_low_dose_multi,0
Russian Federation,baseline,none,lifestyle_intervention,0
Russian Federation,baseline,none,low_potency_statin_high_dose,0
Russian Federation,baseline,none,low_potency_statin_high_dose_fdc,0
Russian Federation,baseline,none,low_potency_statin_high_dose_multi,0
Russian Federation,baseline,none,low_potency_statin_low_dose,0
Russian Federation,baseline,none,low_potency_statin_low_dose_fdc,0
Russian Federation,baseline,none,low_potency_statin_low_dose_multi,0
Russian Federation,baseline,none,none,0
Spain,baseline,none,ezetimibe,0
Spain,baseline,none,fibrates,0
Spain,baseline,none,high_potency_statin_high_dose,0
Spain,baseline,none,high_potency_statin_high_dose_fdc,0
Spain,baseline,none,high_potency_statin_high_dose_multi,0
Spain,baseline,none,high_potency_statin_low_dose,0
Spain,baseline,none,high_potency_statin_low_dose_fdc,0
Spain,baseline,none,high_potency_statin_low_dose_multi,0
Spain,baseline,none,lifestyle_intervention,0
Spain,baseline,none,low_potency_statin_high_dose,0
Spain,baseline,none,low_potency_statin_high_dose_fdc,0
Spain,baseline,none,low_potency_statin_high_dose_multi,0
Spain,baseline,none,low_potency_statin_low_dose,0
Spain,baseline,none,low_potency_statin_low_dose_fdc,0
Spain,baseline,none,low_potency_statin_low_dose_multi,0
Spain,baseline,none,none,0
Brazil,guideline,none,ezetimibe,0
Brazil,guideline,lifestyle_intervention,ezetimibe,0
Brazil,guideline,low_potency_statin_low_dose,ezetimibe,0
Brazil,guideline,low_potency_statin_high_dose,ezetimibe,0
Brazil,guideline,high_potency_statin_low_dose,ezetimibe,0
Brazil,guideline,high_potency_statin_high_dose,ezetimibe,0
Brazil,guideline,ezetimibe,ezetimibe,0
Brazil,guideline,fibrates,ezetimibe,0
Brazil,guideline,low_potency_statin_low_dose_multi,ezetimibe,0
Brazil,guideline,low_potency_statin_low_dose_fdc,ezetimibe,0
Brazil,guideline,low_potency_statin_high_dose_multi,ezetimibe,0
Brazil,guideline,low_potency_statin_high_dose_fdc,ezetimibe,0
Brazil,guideline,high_potency_statin_low_dose_multi,ezetimibe,0
Brazil,guideline,high_potency_statin_low_dose_fdc,ezetimibe,0
Brazil,guideline,high_potency_statin_high_dose_multi,ezetimibe,0
Brazil,guideline,high_potency_statin_high_dose_fdc,ezetimibe,0
China,guideline,none,ezetimibe,0
China,guideline,lifestyle_intervention,ezetimibe,0
China,guideline,low_potency_statin_low_dose,ezetimibe,0
China,guideline,low_potency_statin_high_dose,ezetimibe,0
China,guideline,high_potency_statin_low_dose,ezetimibe,0
China,guideline,high_potency_statin_high_dose,ezetimibe,0
China,guideline,ezetimibe,ezetimibe,0
China,guideline,fibrates,ezetimibe,0
China,guideline,low_potency_statin_low_dose_multi,ezetimibe,0
China,guideline,low_potency_statin_low_dose_fdc,ezetimibe,0
China,guideline,low_potency_statin_high_dose_multi,ezetimibe,0
China,guideline,low_potency_statin_high_dose_fdc,ezetimibe,0
China,guideline,high_potency_statin_low_dose_multi,ezetimibe,0
China,guideline,high_potency_statin_low_dose_fdc,ezetimibe,0
China,guideline,high_potency_statin_high_dose_multi,ezetimibe,0
China,guideline,high_potency_statin_high_dose_fdc,ezetimibe,0
France,guideline,none,ezetimibe,0
France,guideline,lifestyle_intervention,ezetimibe,0
France,guideline,low_potency_statin_low_dose,ezetimibe,0
France,guideline,low_potency_statin_high_dose,ezetimibe,0
France,guideline,high_potency_statin_low_dose,ezetimibe,0
France,guideline,high_potency_statin_high_dose,ezetimibe,0
France,guideline,ezetimibe,ezetimibe,0
France,guideline,fibrates,ezetimibe,0
France,guideline,low_potency_statin_low_dose_multi,ezetimibe,0
France,guideline,low_potency_statin_low_dose_fdc,ezetimibe,0
France,guideline,low_potency_statin_high_dose_multi,ezetimibe,0
France,guideline,low_potency_statin_high_dose_fdc,ezetimibe,0
France,guideline,high_potency_statin_low_dose_multi,ezetimibe,0
France,guideline,high_potency_statin_low_dose_fdc,ezetimibe,0
France,guideline,high_potency_statin_high_dose_multi,ezetimibe,0
France,guideline,high_potency_statin_high_dose_fdc,ezetimibe,0
Italy,guideline,none,ezetimibe,0
Italy,guideline,lifestyle_intervention,ezetimibe,0
Italy,guideline,low_potency_statin_low_dose,ezetimibe,0
Italy,guideline,low_potency_statin_high_dose,ezetimibe,0
Italy,guideline,high_potency_statin_low_dose,ezetimibe,0
Italy,guideline,high_potency_statin_high_dose,ezetimibe,0
Italy,guideline,ezetimibe,ezetimibe,0
Italy,guideline,fibrates,ezetimibe,0
Italy,guideline,low_potency_statin_low_dose_multi,ezetimibe,0
Italy,guideline,low_potency_statin_low_dose_fdc,ezetimibe,0
Italy,guideline,low_potency_statin_high_dose_multi,ezetimibe,0
Italy,guideline,low_potency_statin_high_dose_fdc,ezetimibe,0
Italy,guideline,high_potency_statin_low_dose_multi,ezetimibe,0
Italy,guideline,high_potency_statin_low_dose_fdc,ezetimibe,0
Italy,guideline,high_potency_statin_high_dose_multi,ezetimibe,0
Italy,guideline,high_potency_statin_high_dose_fdc,ezetimibe,0
Russian Federation,guideline,none,ezetimibe,0
Russian Federation,guideline,lifestyle_intervention,ezetimibe,0
Russian Federation,guideline,low_potency_statin_low_dose,ezetimibe,0
Russian Federation,guideline,low_potency_statin_high_dose,ezetimibe,0
Russian Federation,guideline,high_potency_statin_low_dose,ezetimibe,0
Russian Federation,guideline,high_potency_statin_high_dose,ezetimibe,0
Russian Federation,guideline,ezetimibe,ezetimibe,0
Russian Federation,guideline,fibrates,ezetimibe,0
Russian Federation,guideline,low_potency_statin_low_dose_multi,ezetimibe,0
Russian Federation,guideline,low_potency_statin_low_dose_fdc,ezetimibe,0
Russian Federation,guideline,low_potency_statin_high_dose_multi,ezetimibe,0
Russian Federation,guideline,low_potency_statin_high_dose_fdc,ezetimibe,0
Russian Federation,guideline,high_potency_statin_low_dose_multi,ezetimibe,0
Russian Federation,guideline,high_potency_statin_low_dose_fdc,ezetimibe,0
Russian Federation,guideline,high_potency_statin_high_dose_multi,ezetimibe,0
Russian Federation,guideline,high_potency_statin_high_dose_fdc,ezetimibe,0
Spain,guideline,none,ezetimibe,0
Spain,guideline,lifestyle_intervention,ezetimibe,0
Spain,guideline,low_potency_statin_low_dose,ezetimibe,0
Spain,guideline,low_potency_statin_high_dose,ezetimibe,0
Spain,guideline,high_potency_statin_low_dose,ezetimibe,0
Spain,guideline,high_potency_statin_high_dose,ezetimibe,0
Spain,guideline,ezetimibe,ezetimibe,0
Spain,guideline,fibrates,ezetimibe,0
Spain,guideline,low_potency_statin_low_dose_multi,ezetimibe,0
Spain,guideline,low_potency_statin_low_dose_fdc,ezetimibe,0
Spain,guideline,low_potency_statin_high_dose_multi,ezetimibe,0
Spain,guideline,low_potency_statin_high_dose_fdc,ezetimibe,0
Spain,guideline,high_potency_statin_low_dose_multi,ezetimibe,0
Spain,guideline,high_potency_statin_low_dose_fdc,ezetimibe,0
Spain,guideline,high_potency_statin_high_dose_multi,ezetimibe,0
Spain,guideline,high_potency_statin_high_dose_fdc,ezetimibe,0
Brazil,guideline_and_new_treatment,none,ezetimibe,0
Brazil,guideline_and_new_treatment,lifestyle_intervention,ezetimibe,0
Brazil,guideline_and_new_treatment,low_potency_statin_low_dose,ezetimibe,0
Brazil,guideline_and_new_treatment,low_potency_statin_high_dose,ezetimibe,0
Brazil,guideline_and_new_treatment,high_potency_statin_low_dose,ezetimibe,0
Brazil,guideline_and_new_treatment,high_potency_statin_high_dose,ezetimibe,0
Brazil,guideline_and_new_treatment,ezetimibe,ezetimibe,0
Brazil,guideline_and_new_treatment,fibrates,ezetimibe,0
Brazil,guideline_and_new_treatment,low_potency_statin_low_dose_multi,ezetimibe,0
Brazil,guideline_and_new_treatment,low_potency_statin_low_dose_fdc,ezetimibe,0
Brazil,guideline_and_new_treatment,low_potency_statin_high_dose_multi,ezetimibe,0
Brazil,guideline_and_new_treatment,low_potency_statin_high_dose_fdc,ezetimibe,0
Brazil,guideline_and_new_treatment,high_potency_statin_low_dose_multi,ezetimibe,0
Brazil,guideline_and_new_treatment,high_potency_statin_low_dose_fdc,ezetimibe,0
Brazil,guideline_and_new_treatment,high_potency_statin_high_dose_multi,ezetimibe,0
Brazil,guideline_and_new_treatment,high_potency_statin_high_dose_fdc,ezetimibe,0
China,guideline_and_new_treatment,none,ezetimibe,0
China,guideline_and_new_treatment,lifestyle_intervention,ezetimibe,0
China,guideline_and_new_treatment,low_potency_statin_low_dose,ezetimibe,0
China,guideline_and_new_treatment,low_potency_statin_high_dose,ezetimibe,0
China,guideline_and_new_treatment,high_potency_statin_low_dose,ezetimibe,0
China,guideline_and_new_treatment,high_potency_statin_high_dose,ezetimibe,0
China,guideline_and_new_treatment,ezetimibe,ezetimibe,0
China,guideline_and_new_treatment,fibrates,ezetimibe,0
China,guideline_and_new_treatment,low_potency_statin_low_dose_multi,ezetimibe,0
China,guideline_and_new_treatment,low_potency_statin_low_dose_fdc,ezetimibe,0
China,guideline_and_new_treatment,low_potency_statin_high_dose_multi,ezetimibe,0
China,guideline_and_new_treatment,low_potency_statin_high_dose_fdc,ezetimibe,0
China,guideline_and_new_treatment,high_potency_statin_low_dose_multi,ezetimibe,0
China,guideline_and_new_treatment,high_potency_statin_low_dose_fdc,ezetimibe,0
China,guideline_and_new_treatment,high_potency_statin_high_dose_multi,ezetimibe,0
China,guideline_and_new_treatment,high_potency_statin_high_dose_fdc,ezetimibe,0
France,guideline_and_new_treatment,none,ezetimibe,0
France,guideline_and_new_treatment,lifestyle_intervention,ezetimibe,0
France,guideline_and_new_treatment,low_potency_statin_low_dose,ezetimibe,0
France,guideline_and_new_treatment,low_potency_statin_high_dose,ezetimibe,0
France,guideline_and_new_treatment,high_potency_statin_low_dose,ezetimibe,0
France,guideline_and_new_treatment,high_potency_statin_high_dose,ezetimibe,0
France,guideline_and_new_treatment,ezetimibe,ezetimibe,0
France,guideline_and_new_treatment,fibrates,ezetimibe,0
France,guideline_and_new_treatment,low_potency_statin_low_dose_multi,ezetimibe,0
France,guideline_and_new_treatment,low_potency_statin_low_dose_fdc,ezetimibe,0
France,guideline_and_new_treatment,low_potency_statin_high_dose_multi,ezetimibe,0
France,guideline_and_new_treatment,low_potency_statin_high_dose_fdc,ezetimibe,0
France,guideline_and_new_treatment,high_potency_statin_low_dose_multi,ezetimibe,0
France,guideline_and_new_treatment,high_potency_statin_low_dose_fdc,ezetimibe,0
France,guideline_and_new_treatment,high_potency_statin_high_dose_multi,ezetimibe,0
France,guideline_and_new_treatment,high_potency_statin_high_dose_fdc,ezetimibe,0
Italy,guideline_and_new_treatment,none,ezetimibe,0
Italy,guideline_and_new_treatment,lifestyle_intervention,ezetimibe,0
Italy,guideline_and_new_treatment,low_potency_statin_low_dose,ezetimibe,0
Italy,guideline_and_new_treatment,low_potency_statin_high_dose,ezetimibe,0
Italy,guideline_and_new_treatment,high_potency_statin_low_dose,ezetimibe,0
Italy,guideline_and_new_treatment,high_potency_statin_high_dose,ezetimibe,0
Italy,guideline_and_new_treatment,ezetimibe,ezetimibe,0
Italy,guideline_and_new_treatment,fibrates,ezetimibe,0
Italy,guideline_and_new_treatment,low_potency_statin_low_dose_multi,ezetimibe,0
Italy,guideline_and_new_treatment,low_potency_statin_low_dose_fdc,ezetimibe,0
Italy,guideline_and_new_treatment,low_potency_statin_high_dose_multi,ezetimibe,0
Italy,guideline_and_new_treatment,low_potency_statin_high_dose_fdc,ezetimibe,0
Italy,guideline_and_new_treatment,high_potency_statin_low_dose_multi,ezetimibe,0
Italy,guideline_and_new_treatment,high_potency_statin_low_dose_fdc,ezetimibe,0
Italy,guideline_and_new_treatment,high_potency_statin_high_dose_multi,ezetimibe,0
Italy,guideline_and_new_treatment,high_potency_statin_high_dose_fdc,ezetimibe,0
Russian Federation,guideline_and_new_treatment,none,ezetimibe,0
Russian Federation,guideline_and_new_treatment,lifestyle_intervention,ezetimibe,0
Russian Federation,guideline_and_new_treatment,low_potency_statin_low_dose,ezetimibe,0
Russian Federation,guideline_and_new_treatment,low_potency_statin_high_dose,ezetimibe,0
Russian Federation,guideline_and_new_treatment,high_potency_statin_low_dose,ezetimibe,0
Russian Federation,guideline_and_new_treatment,high_potency_statin_high_dose,ezetimibe,0
Russian Federation,guideline_and_new_treatment,ezetimibe,ezetimibe,0
Russian Federation,guideline_and_new_treatment,fibrates,ezetimibe,0
Russian Federation,guideline_and_new_treatment,low_potency_statin_low_dose_multi,ezetimibe,0
Russian Federation,guideline_and_new_treatment,low_potency_statin_low_dose_fdc,ezetimibe,0
Russian Federation,guideline_and_new_treatment,low_potency_statin_high_dose_multi,ezetimibe,0
Russian Federation,guideline_and_new_treatment,low_potency_statin_high_dose_fdc,ezetimibe,0
Russian Federation,guideline_and_new_treatment,high_potency_statin_low_dose_multi,ezetimibe,0
Russian Federation,guideline_and_new_treatment,high_potency_statin_low_dose_fdc,ezetimibe,0
Russian Federation,guideline_and_new_treatment,high_potency_statin_high_dose_multi,ezetimibe,0
