location,scenario,current_treatment,next_treatment,value
Italy,baseline,high_potency_statin_low_dose_fdc,high_potency_statin_high_dose_multi,0.391304347826087
Italy,baseline,high_potency_statin_low_dose_fdc,high_potency_statin_low_dose,0
Italy,baseline,high_potency_statin_low_dose_fdc,high_potency_statin_low_dose_fdc,0
Italy,baseline,high_potency_statin_low_dose_fdc,high_potency_statin_low_dose_multi,0
Italy,baseline,high_potency_statin_low_dose_fdc,lifestyle_intervention,0
Italy,baseline,high_potency_statin_low_dose_fdc,low_potency_statin_high_dose,0
Italy,baseline,high_potency_statin_low_dose_fdc,low_potency_statin_high_dose_fdc,0
Italy,baseline,high_potency_statin_low_dose_fdc,low_potency_statin_high_dose_multi,0
Italy,baseline,high_potency_statin_low_dose_fdc,low_potency_statin_low_dose,0
Italy,baseline,high_potency_statin_low_dose_fdc,low_potency_statin_low_dose_fdc,0
Italy,baseline,high_potency_statin_low_dose_fdc,low_potency_statin_low_dose_multi,0
Italy,baseline,high_potency_statin_low_dose_fdc,none,0
Russian Federation,baseline,high_potency_statin_low_dose_fdc,ezetimibe,0
Russian Federation,baseline,high_potency_statin_low_dose_fdc,fibrates,0
Russian Federation,baseline,high_potency_statin_low_dose_fdc,high_potency_statin_high_dose,0
Russian Federation,baseline,high_potency_statin_low_dose_fdc,high_potency_statin_high_dose_fdc,0.604
Russian Federation,baseline,high_potency_statin_low_dose_fdc,high_potency_statin_high_dose_multi,0.396
Russian Federation,baseline,high_potency_statin_low_dose_fdc,high_potency_statin_low_dose,0
Russian Federation,baseline,high_potency_statin_low_dose_fdc,high_potency_statin_low_dose_fdc,0
Russian Federation,baseline,high_potency_statin_low_dose_fdc,high_potency_statin_low_dose_multi,0
Russian Federation,baseline,high_potency_statin_low_dose_fdc,lifestyle_intervention,0
Russian Federation,baseline,high_potency_statin_low_dose_fdc,low_potency_statin_high_dose,0
Russian Federation,baseline,high_potency_statin_low_dose_fdc,low_potency_statin_high_dose_fdc,0
Russian Federation,baseline,high_potency_statin_low_dose_fdc,low_potency_statin_high_dose_multi,0
Russian Federation,baseline,high_potency_statin_low_dose_fdc,low_potency_statin_low_dose,0
Russian Federation,baseline,high_potency_statin_low_dose_fdc,low_potency_statin_low_dose_fdc,0
Russian Federation,baseline,high_potency_statin_low_dose_fdc,low_potency_statin_low_dose_multi,0
Russian Federation,baseline,high_potency_statin_low_dose_fdc,none,0
Spain,baseline,high_potency_statin_low_dose_fdc,ezetimibe,0
Spain,baseline,high_potency_statin_low_dose_fdc,fibrates,0
Spain,baseline,high_potency_statin_low_dose_fdc,high_potency_statin_high_dose,0
Spain,baseline,high_potency_statin_low_dose_fdc,high_potency_statin_high_dose_fdc,0.576923076923077
Spain,baseline,high_potency_statin_low_dose_fdc,high_potency_statin_high_dose_multi,0.423076923076923
Spain,baseline,high_potency_statin_low_dose_fdc,high_potency_statin_low_dose,0
Spain,baseline,high_potency_statin_low_dose_fdc,high_potency_statin_low_dose_fdc,0
Spain,baseline,high_potency_statin_low_dose_fdc,high_potency_statin_low_dose_multi,0
Spain,baseline,high_potency_statin_low_dose_fdc,lifestyle_intervention,0
Spain,baseline,high_potency_statin_low_dose_fdc,low_potency_statin_high_dose,0
Spain,baseline,high_potency_statin_low_dose_fdc,low_potency_statin_high_dose_fdc,0
Spain,baseline,high_potency_statin_low_dose_fdc,low_potency_statin_high_dose_multi,0
Spain,baseline,high_potency_statin_low_dose_fdc,low_potency_statin_low_dose,0
Spain,baseline,high_potency_statin_low_dose_fdc,low_potency_statin_low_dose_fdc,0
Spain,baseline,high_potency_statin_low_dose_fdc,low_potency_statin_low_dose_multi,0
Spain,baseline,high_potency_statin_low_dose_fdc,none,0
Brazil,baseline,high_potency_statin_low_dose_multi,ezetimibe,0
Brazil,baseline,high_potency_statin_low_dose_multi,fibrates,0
Brazil,baseline,high_potency_statin_low_dose_multi,high_potency_statin_high_dose,0
Brazil,baseline,high_potency_statin_low_dose_multi,high_potency_statin_high_dose_fdc,0.551724137931034
Brazil,baseline,high_potency_statin_low_dose_multi,high_potency_statin_high_dose_multi,0.448275862068966
Brazil,baseline,high_potency_statin_low_dose_multi,high_potency_statin_low_dose,0
Brazil,baseline,high_potency_statin_low_dose_multi,high_potency_statin_low_dose_fdc,0
Brazil,baseline,high_potency_statin_low_dose_multi,high_potency_statin_low_dose_multi,0
Brazil,baseline,high_potency_statin_low_dose_multi,lifestyle_intervention,0
Brazil,baseline,high_potency_statin_low_dose_multi,low_potency_statin_high_dose,0
Brazil,baseline,high_potency_statin_low_dose_multi,low_potency_statin_high_dose_fdc,0
Brazil,baseline,high_potency_statin_low_dose_multi,low_potency_statin_high_dose_multi,0
Brazil,baseline,high_potency_statin_low_dose_multi,low_potency_statin_low_dose,0
Brazil,baseline,high_potency_statin_low_dose_multi,low_potency_statin_low_dose_fdc,0
Brazil,baseline,high_potency_statin_low_dose_multi,low_potency_statin_low_dose_multi,0
Brazil,baseline,high_potency_statin_low_dose_multi,none,0
China,baseline,high_potency_statin_low_dose_multi,ezetimibe,0
China,baseline,high_potency_statin_low_dose_multi,fibrates,0
China,baseline,high_potency_statin_low_dose_multi,high_potency_statin_high_dose,0
China,baseline,high_potency_statin_low_dose_multi,high_potency_statin_high_dose_fdc,0.604
China,baseline,high_potency_statin_low_dose_multi,high_potency_statin_high_dose_multi,0.396
China,baseline,high_potency_statin_low_dose_multi,high_potency_statin_low_dose,0
China,baseline,high_potency_statin_low_dose_multi,high_potency_statin_low_dose_fdc,0
China,baseline,high_potency_statin_low_dose_multi,high_potency_statin_low_dose_multi,0
China,baseline,high_potency_statin_low_dose_multi,lifestyle_intervention,0
China,baseline,high_potency_statin_low_dose_multi,low_potency_statin_high_dose,0
China,baseline,high_potency_statin_low_dose_multi,low_potency_statin_high_dose_fdc,0
China,baseline,high_potency_statin_low_dose_multi,low_potency_statin_high_dose_multi,0
China,baseline,high_potency_statin_low_dose_multi,low_potency_statin_low_dose,0
China,baseline,high_potency_statin_low_dose_multi,low_potency_statin_low_dose_fdc,0
China,baseline,high_potency_statin_low_dose_multi,low_potency_statin_low_dose_multi,0
China,baseline,high_potency_statin_low_dose_multi,none,0
France,baseline,high_potency_statin_low_dose_multi,ezetimibe,0
France,baseline,high_potency_statin_low_dose_multi,fibrates,0
France,baseline,high_potency_statin_low_dose_multi,high_potency_statin_high_dose,0
France,baseline,high_potency_statin_low_dose_multi,high_potency_statin_high_dose_fdc,0.68
France,baseline,high_potency_statin_low_dose_multi,high_potency_statin_high_dose_multi,0.32
France,baseline,high_potency_statin_low_dose_multi,high_potency_statin_low_dose,0
France,baseline,high_potency_statin_low_dose_multi,high_potency_statin_low_dose_fdc,0
France,baseline,high_potency_statin_low_dose_multi,high_potency_statin_low_dose_multi,0
France,baseline,high_potency_statin_low_dose_multi,lifestyle_intervention,0
France,baseline,high_potency_statin_low_dose_multi,low_potency_statin_high_dose,0
France,baseline,high_potency_statin_low_dose_multi,low_potency_statin_high_dose_fdc,0
France,baseline,high_potency_statin_low_dose_multi,low_potency_statin_high_dose_multi,0
France,baseline,high_potency_statin_low_dose_multi,low_potency_statin_low_dose,0
France,baseline,high_potency_statin_low_dose_multi,low_potency_statin_low_dose_fdc,0
France,baseline,high_potency_statin_low_dose_multi,low_potency_statin_low_dose_multi,0
France,baseline,high_potency_statin_low_dose_multi,none,0
Italy,baseline,high_potency_statin_low_dose_multi,ezetimibe,0
Italy,baseline,high_potency_statin_low_dose_multi,fibrates,0
Italy,baseline,high_potency_statin_low_dose_multi,high_potency_statin_high_dose,0
Italy,baseline,high_potency_statin_low_dose_multi,high_potency_statin_high_dose_fdc,0.608695652173913
Italy,baseline,high_potency_statin_low_dose_multi,high_potency_statin_high_dose_multi,0.391304347826087
Italy,baseline,high_potency_statin_low_dose_multi,high_potency_statin_low_dose,0
Italy,baseline,high_potency_statin_low_dose_multi,high_potency_statin_low_dose_fdc,0
Italy,baseline,high_potency_statin_low_dose_multi,high_potency_statin_low_dose_multi,0
Italy,baseline,high_potency_statin_low_dose_multi,lifestyle_intervention,0
Italy,baseline,high_potency_statin_low_dose_multi,low_potency_statin_high_dose,0
Italy,baseline,high_potency_statin_low_dose_multi,low_potency_statin_high_dose_fdc,0
Italy,baseline,high_potency_statin_low_dose_multi,low_potency_statin_high_dose_multi,0
Italy,baseline,high_potency_statin_low_dose_multi,low_potency_statin_low_dose,0
Italy,baseline,high_potency_statin_low_dose_multi,low_potency_statin_low_dose_fdc,0
Italy,baseline,high_potency_statin_low_dose_multi,low_potency_statin_low_dose_multi,0
Italy,baseline,high_potency_statin_low_dose_multi,none,0
Russian Federation,baseline,high_potency_statin_low_dose_multi,ezetimibe,0
Russian Federation,baseline,high_potency_statin_low_dose_multi,fibrates,0
Russian Federation,baseline,high_potency_statin_low_dose_multi,high_potency_statin_high_dose,0
Russian Federation,baseline,high_potency_statin_low_dose_multi,high_potency_statin_high_dose_fdc,0.604
Russian Federation,baseline,high_potency_statin_low_dose_multi,high_potency_statin_high_dose_multi,0.396
Russian Federation,baseline,high_potency_statin_low_dose_multi,high_potency_statin_low_dose,0
Russian Federation,baseline,high_potency_statin_low_dose_multi,high_potency_statin_low_dose_fdc,0
Russian Federation,baseline,high_potency_statin_low_dose_multi,high_potency_statin_low_dose_multi,0
Russian Federation,baseline,high_potency_statin_low_dose_multi,lifestyle_intervention,0
Russian Federation,baseline,high_potency_statin_low_dose_multi,low_potency_statin_high_dose,0
Russian Federation,baseline,high_potency_statin_low_dose_multi,low_potency_statin_high_dose_fdc,0
Russian Federation,baseline,high_potency_statin_low_dose_multi,low_potency_statin_high_dose_multi,0
Russian Federation,baseline,high_potency_statin_low_dose_multi,low_potency_statin_low_dose,0
Russian Federation,baseline,high_potency_statin_low_dose_multi,low_potency_statin_low_dose_fdc,0
Russian Federation,baseline,high_potency_statin_low_dose_multi,low_potency_statin_low_dose_multi,0
Russian Federation,baseline,high_potency_statin_low_dose_multi,none,0
Spain,baseline,high_potency_statin_low_dose_multi,ezetimibe,0
Spain,baseline,high_potency_statin_low_dose_multi,fibrates,0
Spain,baseline,high_potency_statin_low_dose_multi,high_potency_statin_high_dose,0
Spain,baseline,high_potency_statin_low_dose_multi,high_potency_statin_high_dose_fdc,0.576923076923077
Spain,baseline,high_potency_statin_low_dose_multi,high_potency_statin_high_dose_multi,0.423076923076923
Spain,baseline,high_potency_statin_low_dose_multi,high_potency_statin_low_dose,0
Spain,baseline,high_potency_statin_low_dose_multi,high_potency_statin_low_dose_fdc,0
Spain,baseline,high_potency_statin_low_dose_multi,high_potency_statin_low_dose_multi,0
Spain,baseline,high_potency_statin_low_dose_multi,lifestyle_intervention,0
Spain,baseline,high_potency_statin_low_dose_multi,low_potency_statin_high_dose,0
Spain,baseline,high_potency_statin_low_dose_multi,low_potency_statin_high_dose_fdc,0
Spain,baseline,high_potency_statin_low_dose_multi,low_potency_statin_high_dose_multi,0
Spain,baseline,high_potency_statin_low_dose_multi,low_potency_statin_low_dose,0
Spain,baseline,high_potency_statin_low_dose_multi,low_potency_statin_low_dose_fdc,0
Spain,baseline,high_potency_statin_low_dose_multi,low_potency_statin_low_dose_multi,0
Spain,baseline,high_potency_statin_low_dose_multi,none,0
Brazil,baseline,lifestyle_intervention,ezetimibe,0.162435552432126
Brazil,baseline,lifestyle_intervention,fibrates,0.231921872083647
Brazil,baseline,lifestyle_intervention,high_potency_statin_high_dose,0
Brazil,baseline,lifestyle_intervention,high_potency_statin_high_dose_fdc,0
Brazil,baseline,lifestyle_intervention,high_potency_statin_high_dose_multi,0
Brazil,baseline,lifestyle_intervention,high_potency_statin_low_dose,0
Brazil,baseline,lifestyle_intervention,high_potency_statin_low_dose_fdc,0
Brazil,baseline,lifestyle_intervention,high_potency_statin_low_dose_multi,0
Brazil,baseline,lifestyle_intervention,lifestyle_intervention,0
Brazil,baseline,lifestyle_intervention,low_potency_statin_high_dose,0
Brazil,baseline,lifestyle_intervention,low_potency_statin_high_dose_fdc,0
Brazil,baseline,lifestyle_intervention,low_potency_statin_high_dose_multi,0
Brazil,baseline,lifestyle_intervention,low_potency_statin_low_dose,0.605642575484227
Brazil,baseline,lifestyle_intervention,low_potency_statin_low_dose_fdc,0
Brazil,baseline,lifestyle_intervention,low_potency_statin_low_dose_multi,0
Brazil,baseline,lifestyle_intervention,none,0
China,baseline,lifestyle_intervention,ezetimibe,0.009475581105668
China,baseline,lifestyle_intervention,fibrates,0.191698294676201
China,baseline,lifestyle_intervention,high_potency_statin_high_dose,0
China,baseline,lifestyle_intervention,high_potency_statin_high_dose_fdc,0
China,baseline,lifestyle_intervention,high_potency_statin_high_dose_multi,0
China,baseline,lifestyle_intervention,high_potency_statin_low_dose,0
China,baseline,lifestyle_intervention,high_potency_statin_low_dose_fdc,0
China,baseline,lifestyle_intervention,high_potency_statin_low_dose_multi,0
China,baseline,lifestyle_intervention,lifestyle_intervention,0
China,baseline,lifestyle_intervention,low_potency_statin_high_dose,0
China,baseline,lifestyle_intervention,low_potency_statin_high_dose_fdc,0
China,baseline,lifestyle_intervention,low_potency_statin_high_dose_multi,0
China,baseline,lifestyle_intervention,low_potency_statin_low_dose,0.798826124218132
China,baseline,lifestyle_intervention,low_potency_statin_low_dose_fdc,0
China,baseline,lifestyle_intervention,low_potency_statin_low_dose_multi,0
China,baseline,lifestyle_intervention,none,0
France,baseline,lifestyle_intervention,ezetimibe,0.086108046803478
France,baseline,lifestyle_intervention,fibrates,0.259966031133382
France,baseline,lifestyle_intervention,high_potency_statin_high_dose,0
France,baseline,lifestyle_intervention,high_potency_statin_high_dose_fdc,0
France,baseline,lifestyle_intervention,high_potency_statin_high_dose_multi,0
France,baseline,lifestyle_intervention,high_potency_statin_low_dose,0
France,baseline,lifestyle_intervention,high_potency_statin_low_dose_fdc,0
France,baseline,lifestyle_intervention,high_potency_statin_low_dose_multi,0
France,baseline,lifestyle_intervention,lifestyle_intervention,0
France,baseline,lifestyle_intervention,low_potency_statin_high_dose,0
France,baseline,lifestyle_intervention,low_potency_statin_high_dose_fdc,0
France,baseline,lifestyle_intervention,low_potency_statin_high_dose_multi,0
France,baseline,lifestyle_intervention,low_potency_statin_low_dose,0.65392592206314
France,baseline,lifestyle_intervention,low_potency_statin_low_dose_fdc,0
France,baseline,lifestyle_intervention,low_potency_statin_low_dose_multi,0
France,baseline,lifestyle_intervention,none,0
Italy,baseline,lifestyle_intervention,ezetimibe,0.262424170154142
Italy,baseline,lifestyle_intervention,fibrates,0.016401510634634
Italy,baseline,lifestyle_intervention,high_potency_statin_high_dose,0
Italy,baseline,lifestyle_intervention,high_potency_statin_high_dose_fdc,0
Italy,baseline,lifestyle_intervention,high_potency_statin_high_dose_multi,0
Italy,baseline,lifestyle_intervention,high_potency_statin_low_dose,0
Italy,baseline,lifestyle_intervention,high_potency_statin_low_dose_fdc,0
Italy,baseline,lifestyle_intervention,high_potency_statin_low_dose_multi,0
Italy,baseline,lifestyle_intervention,lifestyle_intervention,0
Italy,baseline,lifestyle_intervention,low_potency_statin_high_dose,0
Italy,baseline,lifestyle_intervention,low_potency_statin_high_dose_fdc,0
Italy,baseline,lifestyle_intervention,low_potency_statin_high_dose_multi,0
Italy,baseline,lifestyle_intervention,low_potency_statin_low_dose,0.721174319211224
Italy,baseline,lifestyle_intervention,low_potency_statin_low_dose_fdc,0
Italy,baseline,lifestyle_intervention,low_potency_statin_low_dose_multi,0
Italy,baseline,lifestyle_intervention,none,0
Russian Federation,baseline,lifestyle_intervention,ezetimibe,0.002581624417327
Russian Federation,baseline,lifestyle_intervention,fibrates,0.018071370921289
Russian Federation,baseline,lifestyle_intervention,high_potency_statin_high_dose,0
Russian Federation,baseline,lifestyle_intervention,high_potency_statin_high_dose_fdc,0
Russian Federation,baseline,lifestyle_intervention,high_potency_statin_high_dose_multi,0
Russian Federation,baseline,lifestyle_intervention,high_potency_statin_low_dose,0
Russian Federation,baseline,lifestyle_intervention,high_potency_statin_low_dose_fdc,0
Russian Federation,baseline,lifestyle_intervention,high_potency_statin_low_dose_multi,0
Russian Federation,baseline,lifestyle_intervention,lifestyle_intervention,0
Russian Federation,baseline,lifestyle_intervention,low_potency_statin_high_dose,0
Russian Federation,baseline,lifestyle_intervention,low_potency_statin_high_dose_fdc,0
Russian Federation,baseline,lifestyle_intervention,low_potency_statin_high_dose_multi,0
Russian Federation,baseline,lifestyle_intervention,low_potency_statin_low_dose,0.979347004661384
Russian Federation,baseline,lifestyle_intervention,low_potency_statin_low_dose_fdc,0
Russian Federation,baseline,lifestyle_intervention,low_potency_statin_low_dose_multi,0
Russian Federation,baseline,lifestyle_intervention,none,0
Spain,baseline,lifestyle_intervention,ezetimibe,0.191140649401893
Spain,baseline,lifestyle_intervention,fibrates,0.008191742117224
Spain,baseline,lifestyle_intervention,high_potency_statin_high_dose,0
Spain,baseline,lifestyle_intervention,high_potency_statin_high_dose_fdc,0
Spain,baseline,lifestyle_intervention,high_potency_statin_high_dose_multi,0
Spain,baseline,lifestyle_intervention,high_potency_statin_low_dose,0
Spain,baseline,lifestyle_intervention,high_potency_statin_low_dose_fdc,0
Spain,baseline,lifestyle_intervention,high_potency_statin_low_dose_multi,0
Spain,baseline,lifestyle_intervention,lifestyle_intervention,0
Spain,baseline,lifestyle_intervention,low_potency_statin_high_dose,0
Spain,baseline,lifestyle_intervention,low_potency_statin_high_dose_fdc,0
Spain,baseline,lifestyle_intervention,low_potency_statin_high_dose_multi,0
Spain,baseline,lifestyle_intervention,low_potency_statin_low_dose,0.800667608480883
Spain,baseline,lifestyle_intervention,low_potency_statin_low_dose_fdc,0
Spain,baseline,lifestyle_intervention,low_potency_statin_low_dose_multi,0
Spain,baseline,lifestyle_intervention,none,0
Brazil,baseline,low_potency_statin_high_dose,ezetimibe,0
Brazil,baseline,low_potency_statin_high_dose,fibrates,0
Brazil,baseline,low_potency_statin_high_dose,high_potency_statin_high_dose,0
Brazil,baseline,low_potency_statin_high_dose,high_potency_statin_high_dose_fdc,0
Brazil,baseline,low_potency_statin_high_dose,high_potency_statin_high_dose_multi,0
Brazil,baseline,low_potency_statin_high_dose,high_potency_statin_low_dose,0.336244541484716
Brazil,baseline,low_potency_statin_high_dose,high_potency_statin_low_dose_fdc,0
Brazil,baseline,low_potency_statin_high_dose,high_potency_statin_low_dose_multi,0
Brazil,baseline,low_potency_statin_high_dose,lifestyle_intervention,0
Brazil,baseline,low_potency_statin_high_dose,low_potency_statin_high_dose,0
Brazil,baseline,low_potency_statin_high_dose,low_potency_statin_high_dose_fdc,0.366209908146363
Brazil,baseline,low_potency_statin_high_dose,low_potency_statin_high_dose_multi,0.29754555036892
Brazil,baseline,low_potency_statin_high_dose,low_potency_statin_low_dose,0
Brazil,baseline,low_potency_statin_high_dose,low_potency_statin_low_dose_fdc,0
Brazil,baseline,low_potency_statin_high_dose,low_potency_statin_low_dose_multi,0
Brazil,baseline,low_potency_statin_high_dose,none,0
China,baseline,low_potency_statin_high_dose,ezetimibe,0
China,baseline,low_potency_statin_high_dose,fibrates,0
China,baseline,low_potency_statin_high_dose,high_potency_statin_high_dose,0
China,baseline,low_potency_statin_high_dose,high_potency_statin_high_dose_fdc,0
China,baseline,low_potency_statin_high_dose,high_potency_statin_high_dose_multi,0
China,baseline,low_potency_statin_high_dose,high_potency_statin_low_dose,0.336244541484716
China,baseline,low_potency_statin_high_dose,high_potency_statin_low_dose_fdc,0
China,baseline,low_potency_statin_high_dose,high_potency_statin_low_dose_multi,0
China,baseline,low_potency_statin_high_dose,lifestyle_intervention,0
China,baseline,low_potency_statin_high_dose,low_potency_statin_high_dose,0
China,baseline,low_potency_statin_high_dose,low_potency_statin_high_dose_fdc,0.400908296943231
China,baseline,low_potency_statin_high_dose,low_potency_statin_high_dose_multi,0.262847161572052
China,baseline,low_potency_statin_high_dose,low_potency_statin_low_dose,0
China,baseline,low_potency_statin_high_dose,low_potency_statin_low_dose_fdc,0
China,baseline,low_potency_statin_high_dose,low_potency_statin_low_dose_multi,0
China,baseline,low_potency_statin_high_dose,none,0
France,baseline,low_potency_statin_high_dose,ezetimibe,0
France,baseline,low_potency_statin_high_dose,fibrates,0
France,baseline,low_potency_statin_high_dose,high_potency_statin_high_dose,0
France,baseline,low_potency_statin_high_dose,high_potency_statin_high_dose_fdc,0
France,baseline,low_potency_statin_high_dose,high_potency_statin_high_dose_multi,0
France,baseline,low_potency_statin_high_dose,high_potency_statin_low_dose,0.336244541484716
France,baseline,low_potency_statin_high_dose,high_potency_statin_low_dose_fdc,0
France,baseline,low_potency_statin_high_dose,high_potency_statin_low_dose_multi,0
France,baseline,low_potency_statin_high_dose,lifestyle_intervention,0
France,baseline,low_potency_statin_high_dose,low_potency_statin_high_dose,0
France,baseline,low_potency_statin_high_dose,low_potency_statin_high_dose_fdc,0.451353711790393
France,baseline,low_potency_statin_high_dose,low_potency_statin_high_dose_multi,0.212401746724891
France,baseline,low_potency_statin_high_dose,low_potency_statin_low_dose,0
France,baseline,low_potency_statin_high_dose,low_potency_statin_low_dose_fdc,0
France,baseline,low_potency_statin_high_dose,low_potency_statin_low_dose_multi,0
France,baseline,low_potency_statin_high_dose,none,0
Italy,baseline,low_potency_statin_high_dose,ezetimibe,0
Italy,baseline,low_potency_statin_high_dose,fibrates,0
Italy,baseline,low_potency_statin_high_dose,high_potency_statin_high_dose,0
Italy,baseline,low_potency_statin_high_dose,high_potency_statin_high_dose_fdc,0
Italy,baseline,low_potency_statin_high_dose,high_potency_statin_high_dose_multi,0
Italy,baseline,low_potency_statin_high_dose,high_potency_statin_low_dose,0.336244541484716
Italy,baseline,low_potency_statin_high_dose,high_potency_statin_low_dose_fdc,0
Italy,baseline,low_potency_statin_high_dose,high_potency_statin_low_dose_multi,0
Italy,baseline,low_potency_statin_high_dose,lifestyle_intervention,0
Italy,baseline,low_potency_statin_high_dose,low_potency_statin_high_dose,0
Italy,baseline,low_potency_statin_high_dose,low_potency_statin_high_dose_fdc,0.404025061704955
Italy,baseline,low_potency_statin_high_dose,low_potency_statin_high_dose_multi,0.259730396810328
Italy,baseline,low_potency_statin_high_dose,low_potency_statin_low_dose,0
Italy,baseline,low_potency_statin_high_dose,low_potency_statin_low_dose_fdc,0
Italy,baseline,low_potency_statin_high_dose,low_potency_statin_low_dose_multi,0
Italy,baseline,low_potency_statin_high_dose,none,0
Russian Federation,baseline,low_potency_statin_high_dose,ezetimibe,0
Russian Federation,baseline,low_potency_statin_high_dose,fibrates,0
Russian Federation,baseline,low_potency_statin_high_dose,high_potency_statin_high_dose,0
Russian Federation,baseline,low_potency_statin_high_dose,high_potency_statin_high_dose_fdc,0
Russian Federation,baseline,low_potency_statin_high_dose,high_potency_statin_high_dose_multi,0
Russian Federation,baseline,low_potency_statin_high_dose,high_potency_statin_low_dose,0.336244541484716
Russian Federation,baseline,low_potency_statin_high_dose,high_potency_statin_low_dose_fdc,0
Russian Federation,baseline,low_potency_statin_high_dose,high_potency_statin_low_dose_multi,0
Russian Federation,baseline,low_potency_statin_high_dose,lifestyle_intervention,0
Russian Federation,baseline,low_potency_statin_high_dose,low_potency_statin_high_dose,0
Russian Federation,baseline,low_potency_statin_high_dose,low_potency_statin_high_dose_fdc,0.400908296943231
Russian Federation,baseline,low_potency_statin_high_dose,low_potency_statin_high_dose_multi,0.262847161572052
Russian Federation,baseline,low_potency_statin_high_dose,low_potency_statin_low_dose,0
Russian Federation,baseline,low_potency_statin_high_dose,low_potency_statin_low_dose_fdc,0
Russian Federation,baseline,low_potency_statin_high_dose,low_potency_statin_low_dose_multi,0
Russian Federation,baseline,low_potency_statin_high_dose,none,0
Spain,baseline,low_potency_statin_high_dose,ezetimibe,0
Spain,baseline,low_potency_statin_high_dose,fibrates,0
Spain,baseline,low_potency_statin_high_dose,high_potency_statin_high_dose,0
Spain,baseline,low_potency_statin_high_dose,high_potency_statin_high_dose_fdc,0
Spain,baseline,low_potency_statin_high_dose,high_potency_statin_high_dose_multi,0
Spain,baseline,low_potency_statin_high_dose,high_potency_statin_low_dose,0.336244541484716
Spain,baseline,low_potency_statin_high_dose,high_potency_statin_low_dose_fdc,0
Spain,baseline,low_potency_statin_high_dose,high_potency_statin_low_dose_multi,0
Spain,baseline,low_potency_statin_high_dose,lifestyle_intervention,0
Spain,baseline,low_potency_statin_high_dose,low_potency_statin_high_dose,0
Spain,baseline,low_potency_statin_high_dose,low_potency_statin_high_dose_fdc,0.382935841451125
Spain,baseline,low_potency_statin_high_dose,low_potency_statin_high_dose_multi,0.280819617064158
Spain,baseline,low_potency_statin_high_dose,low_potency_statin_low_dose,0
Spain,baseline,low_potency_statin_high_dose,low_potency_statin_low_dose_fdc,0
Spain,baseline,low_potency_statin_high_dose,low_potency_statin_low_dose_multi,0
Spain,baseline,low_potency_statin_high_dose,none,0
Brazil,baseline,low_potency_statin_high_dose_fdc,ezetimibe,0
Brazil,baseline,low_potency_statin_high_dose_fdc,fibrates,0
Brazil,baseline,low_potency_statin_high_dose_fdc,high_potency_statin_high_dose,0
Brazil,baseline,low_potency_statin_high_dose_fdc,high_potency_statin_high_dose_fdc,0
Brazil,baseline,low_potency_statin_high_dose_fdc,high_potency_statin_high_dose_multi,0
Brazil,baseline,low_potency_statin_high_dose_fdc,high_potency_statin_low_dose,0
Brazil,baseline,low_potency_statin_high_dose_fdc,high_potency_statin_low_dose_fdc,0.551724137931034
Brazil,baseline,low_potency_statin_high_dose_fdc,high_potency_statin_low_dose_multi,0.448275862068966
Brazil,baseline,low_potency_statin_high_dose_fdc,lifestyle_intervention,0
Brazil,baseline,low_potency_statin_high_dose_fdc,low_potency_statin_high_dose,0
Brazil,baseline,low_potency_statin_high_dose_fdc,low_potency_statin_high_dose_fdc,0
Brazil,baseline,low_potency_statin_high_dose_fdc,low_potency_statin_high_dose_multi,0
Brazil,baseline,low_potency_statin_high_dose_fdc,low_potency_statin_low_dose,0
Brazil,baseline,low_potency_statin_high_dose_fdc,low_potency_statin_low_dose_fdc,0
Brazil,baseline,low_potency_statin_high_dose_fdc,low_potency_statin_low_dose_multi,0
Brazil,baseline,low_potency_statin_high_dose_fdc,none,0
China,baseline,low_potency_statin_high_dose_fdc,ezetimibe,0
China,baseline,low_potency_statin_high_dose_fdc,fibrates,0
China,baseline,low_potency_statin_high_dose_fdc,high_potency_statin_high_dose,0
China,baseline,low_potency_statin_high_dose_fdc,high_potency_statin_high_dose_fdc,0
China,baseline,low_potency_statin_high_dose_fdc,high_potency_statin_high_dose_multi,0
China,baseline,low_potency_statin_high_dose_fdc,high_potency_statin_low_dose,0
China,baseline,low_potency_statin_high_dose_fdc,high_potency_statin_low_dose_fdc,0.604
China,baseline,low_potency_statin_high_dose_fdc,high_potency_statin_low_dose_multi,0.396
China,baseline,low_potency_statin_high_dose_fdc,lifestyle_intervention,0
China,baseline,low_potency_statin_high_dose_fdc,low_potency_statin_high_dose,0
China,baseline,low_potency_statin_high_dose_fdc,low_potency_statin_high_dose_fdc,0
China,baseline,low_potency_statin_high_dose_fdc,low_potency_statin_high_dose_multi,0
China,baseline,low_potency_statin_high_dose_fdc,low_potency_statin_low_dose,0
China,baseline,low_potency_statin_high_dose_fdc,low_potency_statin_low_dose_fdc,0
China,baseline,low_potency_statin_high_dose_fdc,low_potency_statin_low_dose_multi,0
China,baseline,low_potency_statin_high_dose_fdc,none,0
France,baseline,low_potency_statin_high_dose_fdc,ezetimibe,0
France,baseline,low_potency_statin_high_dose_fdc,fibrates,0
France,baseline,low_potency_statin_high_dose_fdc,high_potency_statin_high_dose,0
France,baseline,low_potency_statin_high_dose_fdc,high_potency_statin_high_dose_fdc,0
France,baseline,low_potency_statin_high_dose_fdc,high_potency_statin_high_dose_multi,0
France,baseline,low_potency_statin_high_dose_fdc,high_potency_statin_low_dose,0
